ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barométrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Température;Point de rosée;Humidité;Visibilité horizontale;Temps présent;Temps passé 1;Temps passé 2;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Type des nuages de l'étage inférieur;Type des nuages de l'étage moyen;Type des nuages de l'étage supérieur;Pression station;Niveau barométrique;Géopotentiel;Variation de pression en 24 heures;Température minimale sur 12 heures;Température minimale sur 24 heures;Température maximale sur 12 heures;Température maximale sur 24 heures;Température minimale du sol sur 12 heures;Méthode de mesure Température du thermomètre mouillé;Température du thermomètre mouillé;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige, glace, autre au sol;Hauteur de la neige fraîche;Periode de mesure de la neige fraiche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Phénomène spécial 1;Phénomène spécial 2;Phénomène spécial 3;Phénomène spécial 4;Nébulosité couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nébulosité couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nébulosité couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nébulosité couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barométrique;Temps passé 1;Temps présent;Température (°C);Température minimale sur 12 heures (°C);Température minimale sur 24 heures (°C);Température maximale sur 12 heures (°C);Température maximale sur 24 heures (°C);Température minimale du sol sur 12 heures (en °C);Altitude;Longitude;Latitude;communes (name);communes (code);EPCI (name);EPCI (code);department (name);department (code);region (name);region (code);mois_de_l_annee
07643;2020-05-31T23:00:00+02:00;101620;130.0;3;190;3.1;292.25;289.65;85;59930.0;0;;;;2;450.0;;;;101530.0;;;40.0;;;;;291.35;;;4.6;5.4;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;;570.0;;;;;;;;;;43.577,3.963167;MONTPELLIER;3;;0;19.100000000000023;;;;;18.200000000000045;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;5
07643;2020-05-26T20:00:00+02:00;102370;0.0;5;110;1.5;300.25;286.95;44;60000.0;0;;;;;;;;;102280.0;;;;291.85;;302.25;;;;;;5.1;-10.0;;;;;;0.0;;0.0;;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;5;;0;27.100000000000023;18.700000000000045;;29.100000000000023;;;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;5
07643;2020-05-30T08:00:00+02:00;101810;-10.0;5;30;3.0;289.55;285.15;75;60000.0;0;;;;0;;;;;101710.0;;;70.0;285.15;;293.85;;284.25;;;4.0;4.0;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;5;;0;16.400000000000034;12.0;;20.700000000000045;;11.100000000000023;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;5
07643;2020-12-01T07:00:00+01:00;102070;-130.0;6;300;1.0;274.45;272.55;87;10000.0;0;;;100.0;;2250.0;;;;101970.0;;;;271.05;;277.25;;266.15;;;;4.1;-10.0;;;;;;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;6;;0;1.3000000000000114;-2.099999999999966;;4.100000000000023;;-7.0;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;12
07643;2020-12-03T16:00:00+01:00;100500;-270.0;7;210;2.9;284.65;277.35;61;60000.0;0;;;;2;2820.0;;;;100400.0;;;-570.0;;;;;273.25;;;4.2;7.2;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;2.0;;2820.0;;;;;;;;;;43.577,3.963167;MONTPELLIER;7;;0;11.5;;;;;0.10000000000002274;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;12
07643;2020-12-05T10:00:00+01:00;99900;120.0;3;350;1.8;274.05;273.75;98;17550.0;0;;;100.0;8;5760.0;;;;99800.0;;;800.0;;;;;269.25;;;2.7;3.4;-10.0;;;;;0.0;0.0;0.0;0.0;0.8;;;;;8.0;;5760.0;;;;;;;;;;43.577,3.963167;MONTPELLIER;3;;0;0.9000000000000341;;;;;-3.8999999999999773;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;12
07643;2020-12-08T01:00:00+01:00;99980;-130.0;8;10;3.1;276.45;275.85;96;35000.0;0;;;100.0;;;;;;99880.0;;;;;;;;;;;;4.1;-10.0;;;;;;0.0;0.0;;;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;8;;0;3.3000000000000114;;;;;;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;12
07643;2020-12-08T07:00:00+01:00;99900;10.0;3;10;3.0;275.95;275.25;95;18180.0;0;;;;5;3060.0;;;;99800.0;;;-460.0;275.85;;278.15;;273.05;;;3.9;5.4;-10.0;;;;;0.0;-0.1;-0.1;-0.1;0.2;;;;;5.0;;3060.0;;;;;;;;;;43.577,3.963167;MONTPELLIER;3;;0;2.8000000000000114;2.7000000000000455;;5.0;;-0.0999999999999659;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;12
07643;2020-12-10T16:00:00+01:00;100590;20.0;3;340;2.7;279.15;276.95;86;47690.0;0;;;100.0;8;800.0;;;;100490.0;;;-360.0;;;;;271.95;;;4.0;4.0;-10.0;;;;;0.0;0.0;0.4;2.6;2.6;;;;;8.0;;630.0;;;;;;;;;;43.577,3.963167;MONTPELLIER;3;;0;6.0;;;;;-1.1999999999999886;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;12
07643;2020-12-13T10:00:00+01:00;101400;20.0;3;320;3.6;281.75;274.85;62;55000.0;0;;;100.0;;;;;;101300.0;;;;;;;;;;;;5.1;-10.0;;;;;0.0;0.0;;;;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;3;;0;8.600000000000023;;;;;;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;12
07643;2020-11-09T07:00:00+01:00;102220;-10.0;0;20;3.4;287.75;286.75;94;16970.0;0;;;100.0;8;450.0;;;;102120.0;;;-30.0;285.55;;290.35;;283.45;;;4.9;5.3;-10.0;;;;;0.0;0.0;0.0;0.0;-0.1;;;;;8.0;;390.0;;;;;;;;;;43.577,3.963167;MONTPELLIER;0;;0;14.600000000000023;12.400000000000034;;17.200000000000045;;10.300000000000011;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2020-11-14T16:00:00+01:00;102110;-80.0;6;130;8.5;290.45;287.55;83;19330.0;0;;;100.0;8;800.0;;;;102010.0;;;-100.0;;;;;284.45;;;11.0;11.1;-10.0;;;;;0.0;0.0;0.0;0.2;0.4;;;;;8.0;;750.0;;;;;;;;;;43.577,3.963167;MONTPELLIER;6;;0;17.30000000000001;;;;;11.300000000000011;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2020-11-15T04:00:00+01:00;101940;-130.0;7;90;6.7;287.95;286.35;90;15640.0;0;;;100.0;8;450.0;;;;101840.0;;;-290.0;;;;;286.55;;;9.2;9.4;-10.0;;;;;0.0;0.2;0.2;0.2;0.4;;;;;8.0;;390.0;;;;;;;;;;43.577,3.963167;MONTPELLIER;7;;0;14.800000000000011;;;;;13.400000000000034;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2020-11-19T01:00:00+01:00;102870;-10.0;0;320;1.6;280.55;279.65;94;15700.0;0;;;;0;;;;;102770.0;;;10.0;;;;;276.75;;;2.1;2.4;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;0;;0;7.400000000000034;;;;;3.6000000000000227;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2020-11-19T10:00:00+01:00;102810;60.0;1;230;0.6;284.55;282.15;85;39390.0;0;;;100.0;8;2250.0;;;;102710.0;;;-110.0;;;;;276.25;;;1.9;1.9;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;2.0;;2220.0;8.0;;2700.0;;;;;;;43.577,3.963167;MONTPELLIER;1;;0;11.400000000000034;;;;;3.1000000000000227;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2021-01-30T04:00:00+01:00;100980;-330.0;6;190;1.9;282.95;280.15;83;48600.0;0;;;90.0;7;3600.0;;;;100880.0;;;-400.0;;;;;279.65;;;3.3;3.3;-10.0;;0.0;;;0.0;0.0;0.0;0.0;-0.1;;;;;2.0;;3600.0;7.0;;5760.0;;;;;;;43.577,3.963167;MONTPELLIER;6;;0;9.800000000000011;;;;;6.5;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;1
07643;2021-01-30T22:00:00+01:00;100150;70.0;3;290;6.9;284.85;277.55;61;59680.0;0;;;100.0;6;1250.0;;;;100050.0;;;-1300.0;;;;;279.55;;;11.4;11.4;-10.0;;0.0;;;0.0;0.0;0.0;5.8;5.8;;;;;6.0;;1440.0;7.0;;1680.0;8.0;;5640.0;;;;43.577,3.963167;MONTPELLIER;3;;0;11.700000000000045;;;;;6.400000000000034;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;1
07643;2021-02-02T19:00:00+01:00;101310;140.0;3;240;5.7;287.55;282.95;74;60000.0;0;;;;0;;;;;101210.0;;;760.0;285.75;;294.25;;282.35;;;8.2;8.4;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;3;;0;14.400000000000034;12.600000000000023;;21.100000000000023;;9.200000000000045;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;2
07643;2021-02-08T07:00:00+01:00;99870;-50.0;8;240;2.6;280.15;277.15;81;60000.0;0;;;100.0;8;2250.0;;;;99770.0;;;-270.0;279.15;;282.75;;275.45;;;3.4;3.6;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;8.0;;2100.0;;;;;;;;;;43.577,3.963167;MONTPELLIER;8;;0;7.0;6.0;;9.600000000000023;;2.3000000000000114;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;2
07643;2021-02-11T01:00:00+01:00;101440;170.0;3;280;5.3;282.15;277.35;72;60000.0;0;;;;0;;;;;101340.0;;;1650.0;;;;;276.65;;;6.7;7.9;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;3;;0;9.0;;;;;3.5;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;2
07643;2021-02-13T07:00:00+01:00;102140;100.0;1;20;3.4;275.85;274.55;91;11420.0;0;;;75.0;6;450.0;;;;102040.0;;;380.0;275.85;;280.05;;274.45;;;5.2;6.0;-10.0;;0.0;;;0.0;0.0;0.4;5.8;8.2;;;;;6.0;;570.0;;;;;;;;;;43.577,3.963167;MONTPELLIER;1;;0;2.7000000000000455;2.7000000000000455;;6.900000000000034;;1.3000000000000114;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;2
07643;2021-02-15T13:00:00+01:00;103720;-90.0;8;50;4.6;281.55;274.45;61;40000.0;0;;;100.0;;1250.0;;;;103620.0;;;;;;;;;;;;6.7;-10.0;;0.0;;;;0.0;0.0;;;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;8;;0;8.400000000000034;;;;;;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;2
07643;2021-02-18T10:00:00+01:00;102110;30.0;0;70;5.8;282.55;282.45;99;3790.0;10;;;100.0;8;250.0;;;;102010.0;;;-330.0;;;;;274.35;;;7.4;7.7;-10.0;;0.0;;;0.2;1.2;1.6;1.6;1.6;;;;;2.0;;210.0;6.0;;450.0;7.0;;690.0;;;;43.577,3.963167;MONTPELLIER;0;;10;9.400000000000034;;;;;1.2000000000000455;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;2
07643;2021-01-08T16:00:00+01:00;101340;-110.0;6;20;5.1;281.55;269.65;43;45000.0;0;;;;;;;;;101240.0;;;;;;;;;;;;9.3;-10.0;;;;;0.0;0.0;;;;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;6;;0;8.400000000000034;;;;;;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;1
07643;2021-01-10T13:00:00+01:00;101600;60.0;0;10;4.5;277.55;268.55;52;35690.0;0;;;100.0;7;1250.0;;;;101500.0;;;380.0;;;;;275.75;;;6.7;7.3;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;7.0;;1440.0;8.0;;1740.0;;;;;;;43.577,3.963167;MONTPELLIER;0;;0;4.400000000000034;;;;;2.6000000000000227;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;1
07643;2021-01-10T19:00:00+01:00;101710;170.0;3;20;4.8;276.45;268.45;56;28990.0;0;;;100.0;8;1750.0;;;;101610.0;;;460.0;276.45;;278.55;;275.15;;;7.6;8.7;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;8.0;;1800.0;;;;;;;;;;43.577,3.963167;MONTPELLIER;3;;0;3.3000000000000114;3.3000000000000114;;5.400000000000034;;2.0;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;1
07643;2021-01-18T01:00:00+01:00;102690;30.0;0;300;5.3;278.25;271.15;60;60000.0;0;;;;0;;;;;102590.0;;;400.0;;;;;272.25;;;7.1;7.1;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;0;;0;5.100000000000023;;;;;-0.8999999999999773;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;1
07643;2021-01-21T16:00:00+01:00;100670;-210.0;6;130;4.6;285.95;284.05;88;13630.0;0;;;90.0;7;450.0;;;;100570.0;;;-430.0;;;;;280.05;;;6.1;6.4;-10.0;;0.0;;;0.0;0.0;0.0;-0.1;1.4;;;;;5.0;;420.0;7.0;;600.0;7.0;;840.0;;;;43.577,3.963167;MONTPELLIER;6;;0;12.800000000000011;;;;;6.900000000000034;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;1
07643;2021-01-23T01:00:00+01:00;100620;220.0;1;270;7.7;281.25;275.25;66;60000.0;0;;;75.0;1;1250.0;;;;100520.0;;;120.0;;;;;276.55;;;10.7;10.7;-10.0;;0.0;;;0.0;0.0;0.0;-0.1;0.4;;;;;1.0;;1380.0;6.0;;6540.0;;;;;;;43.577,3.963167;MONTPELLIER;1;;0;8.100000000000023;;;;;3.400000000000034;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;1
07643;2021-01-26T22:00:00+01:00;102240;30.0;1;80;1.6;277.85;270.95;61;59810.0;0;;;90.0;7;2880.0;;;;102140.0;;;650.0;;;;;273.45;;;2.7;2.7;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;7.0;;2880.0;7.0;;5880.0;;;;;;;43.577,3.963167;MONTPELLIER;1;;0;4.7000000000000455;;;;;0.30000000000001137;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;1
07643;2021-01-27T07:00:00+01:00;102010;20.0;3;40;3.6;277.05;273.05;75;33770.0;58;;;100.0;8;1250.0;;;;101910.0;;;-210.0;275.45;;281.15;;272.65;;;5.2;6.0;-10.0;;0.0;;;0.2;0.2;0.2;0.2;0.2;;;;;8.0;;1380.0;;;;;;;;;;43.577,3.963167;MONTPELLIER;3;;58;3.900000000000034;2.3000000000000114;;8.0;;-0.5;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;1
07643;2020-12-19T19:00:00+01:00;102000;50.0;3;120;6.2;287.35;286.35;94;14000.0;0;;;100.0;;450.0;;;;101900.0;;;;287.05;;288.35;;;;;;8.7;-10.0;;;;;;0.0;;0.0;;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;3;;0;14.200000000000045;13.900000000000034;;15.200000000000045;;;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;12
07643;2020-12-23T01:00:00+01:00;102430;-90.0;8;30;4.5;281.45;281.45;100;1070.0;10;;;100.0;8;80.0;;;;102330.0;;;-250.0;;;;;281.85;;;6.3;6.5;-10.0;;;;;0.0;0.0;0.0;0.0;0.2;;;;;8.0;;60.0;;;;;;;;;;43.577,3.963167;MONTPELLIER;8;;10;8.300000000000011;;;;;8.700000000000045;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;12
07643;2021-01-06T07:00:00+01:00;101350;60.0;3;310;2.6;270.95;268.45;81;28000.0;0;;;;;;;;;101250.0;;;;268.95;;277.15;;264.15;;;;3.1;-10.0;;;;;;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;3;;0;-2.1999999999999886;-4.199999999999989;;4.0;;-9.0;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;1
07643;2020-10-19T11:00:00+02:00;102350;70.0;0;30;5.1;284.85;278.25;64;18290.0;0;;;100.0;8;1250.0;;;;102250.0;;;140.0;;;;;276.05;;;6.9;8.2;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;8.0;;1230.0;;;;;;;;;;43.577,3.963167;MONTPELLIER;0;;0;11.700000000000045;;;;;2.900000000000034;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;10
07643;2020-10-22T08:00:00+02:00;101740;70.0;1;120;11.7;290.75;289.45;92;6140.0;;;;100.0;8;800.0;;;;101650.0;;;140.0;290.25;;291.85;;289.85;;;16.2;16.2;-10.0;;;;;1.2;1.2;1.2;1.2;1.2;;;;;7.0;;780.0;7.0;;1500.0;7.0;;1920.0;;8;;43.577,3.963167;MONTPELLIER;1;;;17.600000000000023;17.100000000000023;;18.700000000000045;;16.700000000000045;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;10
07643;2020-10-23T02:00:00+02:00;101540;-160.0;8;130;12.3;290.75;289.45;92;5000.0;61;;;100.0;;450.0;;;;101450.0;;;;;;;;;;;;16.5;-10.0;;;;;;2.0;3.0;;;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;8;;61;17.600000000000023;;;;;;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;10
07643;2020-10-23T17:00:00+02:00;101660;60.0;3;280;2.2;290.85;288.85;88;15220.0;0;;;75.0;6;800.0;;;;101570.0;;;-80.0;;;;;289.75;;;3.3;7.4;-10.0;;;;;0.0;0.0;0.0;0.0;2.8;;;;;1.0;;720.0;3.0;;1500.0;6.0;;3000.0;;9;;43.577,3.963167;MONTPELLIER;3;;0;17.700000000000045;;;;;16.600000000000023;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;10
07643;2020-10-30T19:00:00+01:00;102420;70.0;3;240;1.0;287.65;284.95;84;55000.0;0;;;;;;;;;102320.0;;;;281.75;;295.45;;;;;;4.6;-10.0;;;;;;0.0;;0.0;;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;3;;0;14.5;8.600000000000023;;22.30000000000001;;;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;10
07643;2020-10-31T01:00:00+01:00;102510;10.0;3;360;2.3;282.25;281.15;93;16290.0;0;;;;0;;;;;102410.0;;;10.0;;;;;277.75;;;2.5;2.5;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;3;;0;9.100000000000023;;;;;4.600000000000023;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;10
07643;2020-11-04T01:00:00+01:00;102480;-140.0;6;320;2.9;286.95;279.35;60;60000.0;0;;;100.0;8;3420.0;;;;102380.0;;;90.0;;;;;284.25;;;4.0;5.3;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;7.0;;3420.0;8.0;;4020.0;;;;;;;43.577,3.963167;MONTPELLIER;6;;0;13.800000000000011;;;;;11.100000000000023;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2021-02-23T10:00:00+01:00;103530;210.0;1;80;3.6;286.05;283.95;87;18950.0;0;;;100.0;8;1250.0;;;;103430.0;;;1440.0;;;;;282.65;;;5.0;5.0;-10.0;;0.0;;;0.0;0.0;0.0;0.8;7.4;;;;;8.0;;1350.0;;;;;;;;;;43.577,3.963167;MONTPELLIER;1;;0;12.900000000000034;;;;;9.5;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;2
07643;2021-02-25T04:00:00+01:00;103270;-110.0;8;10;2.3;282.25;281.65;96;8070.0;0;;;100.0;8;250.0;;;;103170.0;;;-380.0;;;;;280.95;;;3.0;3.2;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;8.0;;270.0;;;;;;;;;;43.577,3.963167;MONTPELLIER;8;;0;9.100000000000023;;;;;7.800000000000011;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;2
07643;2021-02-28T13:00:00+01:00;102830;40.0;0;80;4.1;288.65;281.65;63;16000.0;0;;;90.0;;800.0;;;;102730.0;;;;;;;;;;;;8.2;-10.0;;0.0;;;;0.0;0.0;;;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;0;;0;15.5;;;;;;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;2
07643;2021-02-28T19:00:00+01:00;102810;50.0;3;150;2.1;285.55;282.05;79;16000.0;0;;;;;;;;;102710.0;;;;281.65;;288.95;;;;;;6.7;-10.0;;0.0;;;;0.0;;0.0;;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;3;;0;12.400000000000034;8.5;;15.800000000000011;;;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;2
07643;2021-03-06T10:00:00+01:00;102450;150.0;2;30;6.8;283.75;276.55;61;19690.0;0;;;;0;;;;;102350.0;;;610.0;;;;;273.45;;;10.4;10.4;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;2;;0;10.600000000000023;;;;;0.30000000000001137;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;3
07643;2020-05-17T14:00:00+02:00;101780;-10.0;8;20;5.7;299.05;279.15;28;55000.0;0;;;;;;;;;101690.0;;;;;;;;;;;;8.7;-10.0;;;;;;0.0;0.0;;;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;8;;0;25.900000000000034;;;;;;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;5
07643;2020-05-19T14:00:00+02:00;101390;-130.0;8;360;6.7;302.35;283.45;31;42100.0;0;;;;0;;;;;101300.0;;;-530.0;;;;;286.65;;;11.7;12.4;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;8;;0;29.200000000000045;;;;;13.5;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;5
07643;2020-05-20T02:00:00+02:00;101520;30.0;0;320;4.6;294.45;280.25;40;60000.0;0;;;;;;;;;101430.0;;;;;;;;;;;;5.7;-10.0;;;;;;0.0;0.0;;;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;0;;0;21.30000000000001;;;;;;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;5
07643;2020-05-20T05:00:00+02:00;101400;-120.0;8;300;3.8;292.35;279.15;42;60000.0;0;;;;0;;;;;101310.0;;;-150.0;;;;;287.45;;;6.0;6.0;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;8;;0;19.200000000000045;;;;;14.300000000000011;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;5
07643;2020-05-21T17:00:00+02:00;101800;0.0;0;150;4.6;298.05;288.65;56;35000.0;0;;;;;;;;;101710.0;;;;;;;;;;;;7.7;-10.0;;;;;0.0;0.0;;;;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;0;;0;24.900000000000034;;;;;;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;5
07643;2020-05-26T17:00:00+02:00;102370;-120.0;7;190;4.0;300.95;285.75;39;56470.0;0;;;;0;;;;;102280.0;;;-130.0;;;;;287.65;;;5.6;6.8;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577,3.963167;MONTPELLIER;7;;0;27.80000000000001;;;;;14.5;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;5
07643;2020-07-02T14:00:00+02:00;101330;-10.0;6;200;4.1;301.25;291.05;54;19600.0;0;;;90.0;7;3600.0;;;;101240.0;;;50.0;;;;;292.25;;;6.0;6.1;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;7.0;;3600.0;;;;;;;;;;43.577,3.963167;MONTPELLIER;6;;0;28.100000000000023;;;;;19.100000000000023;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;7
07643;2020-07-02T20:00:00+02:00;101280;90.0;3;300;9.0;303.45;286.75;36;57690.0;0;;;90.0;7;3180.0;;;;101190.0;;;70.0;297.45;;306.25;;297.85;;;12.5;14.1;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;7.0;;3180.0;;;;;;;;;;43.577,3.963167;MONTPELLIER;3;;0;30.30000000000001;24.30000000000001;;33.10000000000002;;24.700000000000045;2;3.963167;43.577;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;7
